line	tmin	tier	text	tmax
168	497.820488	e06_s2_seg	nanka_n_jap_jap	497.890452
169	497.890452	e06_s2_seg	nanka_ka_jap_jap	498.117622
170	501.602356	e06_s2_seg	so-jap_s_jap_jap	501.760204
171	501.760204	e06_s2_seg	so-jap_o_jap_jap	502.149451
172	539.252839	e06_s2_seg	like_l_eng_eng_d	539.285608
173	539.285608	e06_s2_seg	like_i_eng_eng_d	539.368594
174	539.368594	e06_s2_seg	like_k-closure_eng_eng_d	539.473283
175	539.473283	e06_s2_seg	like_k-burst_eng_eng_d	539.507754
176	539.507754	e06_s2_seg	like_k-release_eng_eng_d_0	539.517542
177	554.743351	e06_s2_seg	so-eng_s_eng_eng	554.838940
178	554.838940	e06_s2_seg	so-eng_o_eng_eng	554.883754
