line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker
221,351.506829,e02_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,351.590713,0.08388400000001184,83.88400000001184,e02_b00_s1,e02,b00,s1
222,351.590713,e02_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,351.671309,0.0805960000000141,80.5960000000141,e02_b00_s1,e02,b00,s1
223,351.671309,e02_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,351.676628,0.005318999999985863,5.318999999985863,e02_b00_s1,e02,b00,s1
224,351.676628,e02_s1_seg,like_k-release_eng_eng_d_0,like,k-release,eng,eng,d,0,351.686775,0.01014700000001767,10.14700000001767,e02_b00_s1,e02,b00,s1
225,357.143194,e02_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,357.184432,0.0412380000000212,41.2380000000212,e02_b00_s1,e02,b00,s1
226,357.184432,e02_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,357.279737,0.0953049999999962,95.3049999999962,e02_b00_s1,e02,b00,s1
227,357.279737,e02_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,357.346373,0.06663600000001679,66.6360000000168,e02_b00_s1,e02,b00,s1
228,357.346373,e02_s1_seg,like_k-burst_eng_eng_d,like,k-burst,eng,eng,d,1,357.354085,0.007711999999969521,7.711999999969521,e02_b00_s1,e02,b00,s1
229,357.354085,e02_s1_seg,like_k-release_eng_eng_d,like,k-release,eng,eng,d,1,357.403723,0.049638000000015836,49.638000000015836,e02_b00_s1,e02,b00,s1
230,357.837375,e02_s1_seg,like_l_eng_jap_d,like,l,eng,jap,d,1,357.881453,0.04407800000001316,44.07800000001316,e02_b00_s1,e02,b00,s1
231,357.881453,e02_s1_seg,like_i_eng_jap_d,like,i,eng,jap,d,1,358.004159,0.12270599999999376,122.70599999999376,e02_b00_s1,e02,b00,s1
232,358.004159,e02_s1_seg,like_k-closure_eng_jap_d,like,k-closure,eng,jap,d,1,358.086129,0.08197000000001253,81.97000000001253,e02_b00_s1,e02,b00,s1
233,358.086129,e02_s1_seg,like_k-burst_eng_jap_d,like,k-burst,eng,jap,d,1,358.134786,0.04865699999999151,48.65699999999151,e02_b00_s1,e02,b00,s1
234,358.134786,e02_s1_seg,like_k-release_eng_jap_d_0,like,k-release,eng,jap,d,0,358.145025,0.010238999999955922,10.238999999955922,e02_b00_s1,e02,b00,s1
235,360.61762,e02_s1_seg,like_l_eng_eng_d,like,l,eng,eng,d,1,360.668709,0.05108899999999039,51.08899999999039,e02_b00_s1,e02,b00,s1
236,360.668709,e02_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,360.778737,0.11002799999999979,110.02799999999979,e02_b00_s1,e02,b00,s1
237,360.778737,e02_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,360.817758,0.039021000000047934,39.021000000047934,e02_b00_s1,e02,b00,s1
