line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker,speaking,time,f1,f2,f3,gender
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.03,1259.254,2031.623,2911.096,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.031,993.15,2338.269,4067.376,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.032,2451.73,3304.515,4112.711,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.033,515.132,1491.565,3478.465,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.034,1146.349,2006.621,3542.617,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.035,1127.444,3010.978,3793.996,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.036,1632.552,2593.545,3696.739,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.037,862.396,2940.049,3844.235,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.038,801.223,1830.36,2667.935,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.039,909.067,3032.683,4087.832,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.04,355.584,1739.747,3261.31,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.041,1209.904,1975.749,2755.537,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.042,427.333,2001.986,3333.24,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.043,1017.282,1933.537,3209.385,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.044,1183.568,2609.036,3350.287,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.045,1412.567,2258.45,3275.063,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.046,716.624,1520.632,3311.856,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.047,1437.468,2741.917,3089.434,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.048,951.514,1733.476,3416.751,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.049,486.548,1656.411,2939.453,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.05,1195.432,2306.558,3040.277,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.051,1232.88,2300.813,2906.395,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.052,1258.943,1925.279,3268.522,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.053,551.468,1376.858,3247.891,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.054,1774.157,2452.594,3798.35,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.055,1250.432,2113.558,3489.857,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.056,1521.756,2339.056,3229.007,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.057,2108.324,2909.373,4303.847,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.058,1039.377,1922.099,3268.227,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.059,1049.463,1979.415,3065.462,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.06,1910.85,2932.575,3744.135,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.061,1150.464,2146.938,3267.448,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.062,585.789,1706.066,2726.244,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.063,1104.218,1855.861,2427.604,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.064,760.201,2403.257,3364.892,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.065,1261.845,2490.565,3279.915,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.066,1202.848,2091.111,3741.018,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.067,605.635,2471.274,3334.762,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.068,1449.274,2257.865,3150.381,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.069,1791.214,2915.697,3920.988,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.07,1358.489,2361.216,3253.619,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.071,1524.248,2460.445,3245.183,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.072,884.6,2488.816,3427.286,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.073,508.214,1830.397,2647.62,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.074,1656.572,2359.463,3177.705,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.075,694.922,2137.322,2923.118,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.076,701.289,1900.466,2680.926,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.077,1162.885,2045.254,3032.879,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.078,1026.055,1878.181,3250.376,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.079,1889.677,2916.952,3843.15,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.08,814.81,1378.761,2975.516,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.081,1010.22,1995.081,3346.32,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.082,1097.522,2513.586,3279.668,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.083,1470.012,3345.031,4210.425,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.084,823.323,1933.224,2784.622,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.085,1192.032,2078.3,2903.838,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.086,1282.119,3304.401,4233.626,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.087,1034.724,2083.942,3095.921,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.088,1303.839,2127.42,3727.82,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.089,1748.124,2459.526,3199.372,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.09,1221.505,2074.317,3107.955,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.091,1082.374,2006.912,2871.622,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.092,1568.556,2806.49,3769.289,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.093,903.524,1708.964,3382.415,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.094,1004.432,2637.346,3369.214,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.095,1137.22,2296.099,3063.999,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.096,534.483,2299.379,3302.794,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.097,929.544,2660.412,3526.576,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.098,1123.836,2847.182,3591.457,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.099,1305.903,2220.431,4192.679,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.1,1026.396,1996.135,2842.832,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.101,1710.045,3235.23,4174.613,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.102,1230.594,2292.823,3908.284,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.103,1417.645,2353.432,3529.793,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.104,1118.991,2081.584,2861.868,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.105,973.377,3285.202,4049.157,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.106,1258.619,2000.938,2772.022,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.107,580.846,2188.058,2875.897,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.108,1310.766,1619.617,3102.67,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.109,1109.484,2043.049,4018.776,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.11,872.002,1790.578,2791.368,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.111,1471.216,2798.925,3802.488,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.112,464.329,1351.03,3377.925,female
50,212.926754,e06_s1_seg,so-eng_s_eng_eng,so-eng,s,eng,eng,NA,1,213.040846,0.11409199999999942,114.09199999999942,e06_a00_s1,e06,a00,s1,s1,0.113,668.228,1341.739,4004.248,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.001,961.332,1848.666,3900.745,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.002,372.458,1157.181,3227.178,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.003,763.106,1592.133,3116.635,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.004,476.957,1346.565,3217.534,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.005,621.643,1355.831,3059.981,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.006,346.064,1479.256,3026.893,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.007,468.118,1268.799,2078.795,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.008,436.577,1271.332,2147.671,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.009,488.78,1267.914,2112.468,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.01,578.704,1030.389,1802.972,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.011,447.942,1334.458,1408.839,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.012,359.851,1098.543,1970.089,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.013,757.812,1557.351,2486.761,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.014,817.923,1576.085,2280.418,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.015,665.122,1384.701,2446.882,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.016,434.477,1221.166,2025.604,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.017,429.651,1209.304,1997.53,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.018,630.962,1373.189,2208.71,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.019,931.038,1778.444,2862.871,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.02,296.585,940.217,2556.125,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.021,410.278,1179.767,1940.724,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.022,712.788,1451.066,2241.236,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.023,973.143,1813.403,2654.097,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.024,673.677,1468.277,2234.012,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.025,523.561,1238.615,2290.737,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.026,827.858,2196.245,2990.166,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.027,718.779,2122.866,3144.446,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.028,701.637,1666.92,2832.188,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.029,679.533,2329.774,3252.482,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.03,711.715,1488.217,2413.26,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.031,457.739,1354.725,2291.445,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.032,582.324,1366.195,2164.439,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.033,91.848,1090.589,1906.238,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.034,633.076,1984.283,3257.449,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.035,458.749,1278.966,2157.115,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.036,694.094,1396.681,2132.999,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.037,451.429,1275.46,2093.211,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.038,804.149,1790.333,2811.223,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.039,863.151,1826.719,2667.178,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.04,776.953,1671.939,3210.462,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.041,920.836,1816.357,3411.011,female
51,213.040846,e06_s1_seg,so-eng_o_eng_eng,so-eng,o,eng,eng,NA,1,213.149387,0.10854100000000244,108.54100000000244,e06_a00_s1,e06,a00,s1,s1,0.042,853.271,1988.658,2856.855,female
